"Experiment: LG128_DENV2_doublemut","Analysis: Analysis 1","User: lab user","Plate: Plate 0001","Plate Type: 384 Well","Plate Order: Row","Export Date: 3/13/2019","Export Time: 11:27:12 AM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"J09","Sample","7.11926605504587","4444","2803","97.2172672136996"
"J10","Sample","6.60377358490566","4417","2742","96.6447848285923"
"J11","Sample","6.60741885625966","4393","2686","96.3514519731943"
"J14","Sample","0","5076","3257","95.8857844642309"
"J15","Sample","0","5224","3442","97.0366066240558"
"J16","Sample","0.059206631142688","5047","3464","97.5173210161663"
"J17","Sample","0.461822660098522","4874","3356","96.7818831942789"
"J18","Sample","2.90556900726392","5061","3368","98.0997624703088"
"J19","Sample","3.65577483015205","5036","3167","97.600252604989"
"J20","Sample","4.54832596336071","5002","3242","97.655768044417"
"J21","Sample","3.84497077822209","5102","3336","97.4520383693046"
"J22","Sample","4.37771345875543","4269","2845","97.1528998242531"
"J23","Sample","4.39223697650664","4555","3016","97.3806366047745"
"K02","Sample","0","5433","3502","97.372929754426"
"K03","Sample","0.0336813742000674","4838","3052","97.2804718217562"
"K04","Sample","0.0734214390602056","4586","2787","97.7395048439182"
"K05","Sample","1.7134524243529","4664","2816","97.4076704545455"
"K06","Sample","3.69047619047619","4479","2609","96.5887313146799"
"K07","Sample","5.6235527621568","4833","3105","97.3590982286634"
"K08","Sample","6.31816472358029","4443","2748","96.7612809315866"
"K09","Sample","6.97334793720336","4589","2828","96.8528995756718"
"K10","Sample","6.41677255400254","5033","3219","97.7943460702081"
"K11","Sample","6.98720166032515","4667","2989","96.7213114754098"
"K14","Sample","0","5036","3253","96.8951736858285"
"K15","Sample","0","4604","2943","97.4515800203874"
"K16","Sample","0","4392","2947","96.9799796403122"
"K17","Sample","0.913589645984012","4328","2715","96.7587476979742"
"K18","Sample","2.94117647058824","4966","3208","97.5062344139651"
"K19","Sample","4.64396284829721","4822","2984","97.4195710455764"
"K20","Sample","3.60633636670037","4773","3032","97.8562005277045"
"K21","Sample","4.58823529411765","5270","3479","97.7292325380857"
"K22","Sample","4.42655935613682","4598","3088","96.5673575129534"
"K23","Sample","4.30340557275542","6376","3525","91.6312056737589"
