"Experiment: LG100_Quake_Fab","Analysis: Analysis 1","User: lab user","Plate: Plate 0001","Plate Type: 384 Well","Plate Order: Row","Export Date: 12/12/2018","Export Time: 10:55:47 AM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"K11","Sample","9.78401031592521","7392","6403","96.8920818366391"
"K14","Sample","9.08161178155042","5892","5127","95.3579091086405"
"K15","Sample","9.69081679741578","5274","4551","95.2318171830367"
"K16","Sample","9.61165048543689","6135","5339","96.4600112380596"
"K17","Sample","9.36379928315412","5479","4719","94.596312778131"
"K18","Sample","9.69595403399569","5033","4362","95.7588262265016"
"K19","Sample","9.41927758930353","6214","5252","95.4112718964204"
"K20","Sample","9.17614203072013","6179","5201","96.3853105172082"
"K21","Sample","8.76901140684411","5211","4396","95.7233848953594"
"K22","Sample","8.91457680250784","6185","5341","95.5626287212133"
"K23","Sample","7.67456489830153","5463","4989","95.5902986570455"
