"Experiment: LG99_Quake_std_Furin","Analysis: Analysis 1","User: lab user","Plate: Plate 0001","Plate Type: 384 Well","Plate Order: Row","Export Date: 12/12/2018","Export Time: 10:16:03 AM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"J07","Sample","6.00937054389896","6047","5173","94.8965783877827"
"J08","Sample","6.22703144140466","6072","5183","94.5012540999421"
"J09","Sample","6.68554006968641","5650","4852","94.641384995878"
"J10","Sample","7.96933085501859","5543","4637","92.8186327366832"
"J11","Sample","6.6601752677702","6375","5406","94.9870514243433"
"J14","Sample","8.78361075544174","5121","4183","93.3540521157064"
"J15","Sample","8.79641822491441","5023","4016","94.546812749004"
"J16","Sample","9.66504730248018","5056","4117","94.9963565703182"
"J17","Sample","10.1860053144376","5691","4744","95.1939291736931"
"J18","Sample","11.0867446393762","5291","4307","95.2867425121894"
"J19","Sample","11.580763424628","5877","4852","95.5688375927453"
"J20","Sample","9.7342871742463","5123","4108","95.2775073028238"
"J21","Sample","10.6729055258467","5788","4687","95.7542137828035"
"J22","Sample","14.2508906806675","6505","5598","95.2661664880314"
"J23","Sample","11.5839243498818","5458","4413","95.8531611148878"
"K02","Sample","1.52149106124002","6492","5648","93.0949008498583"
"K03","Sample","1.55776720034617","5790","4897","94.3843169287319"
"K04","Sample","2.40228013029316","6208","5222","94.0635771734967"
"K05","Sample","3.91613924050633","6786","5306","95.2883528081417"
"K06","Sample","5.15108497262219","8211","5246","93.9954250857796"
"K07","Sample","5.92292089249493","6350","5236","94.1558441558442"
"K08","Sample","7.13107996702391","6441","5138","94.433631763332"
"K09","Sample","7.07338638373121","5945","4878","92.7429274292743"
"K10","Sample","6.04434072345391","5602","4560","93.969298245614"
"K11","Sample","8.14238042269188","6622","4851","92.6613069470212"
"K14","Sample","8.76410390973498","5305","4021","94.7774185525988"
"K15","Sample","9.16089299461124","5179","4110","94.8175182481752"
"K16","Sample","11.0524772793902","4538","3589","95.0404012259682"
"K17","Sample","11.6308470290771","5103","4131","95.7395303800533"
"K18","Sample","10.1435849930523","5630","4532","95.2780229479258"
"K19","Sample","10.6996819627442","5627","4615","95.3846153846154"
"K20","Sample","10.4566210045662","5593","4617","94.8667966211826"
"K21","Sample","9.68949570579167","5881","4765","95.299055613851"
"K22","Sample","10.2026049204052","5544","4414","93.9284096057997"
"K23","Sample","13.3686690223793","6472","5406","94.2286348501665"
"L02","Sample","1.15973741794311","5990","4854","94.1491553358055"
"L03","Sample","2.30294396961064","5458","4499","93.6208046232496"
"L04","Sample","2.86894652283681","5651","4570","95.3391684901532"
"L05","Sample","5.77586206896552","5919","4881","95.0624871952469"
"L06","Sample","6.58380268013206","6559","5457","94.3558731903976"
"L07","Sample","7.36253494874185","4493","3362","95.7465794170137"
"L08","Sample","6.65227629513344","6453","5422","93.9874585023976"
"L09","Sample","6.37077935867488","5947","5046","93.3214427269124"
"L10","Sample","6.65546924207432","6033","5126","92.9184549356223"
"L11","Sample","7.23251643753736","6491","5374","93.3941198362486"
"L14","Sample","10.0405437634152","5508","4489","93.4061038093116"
"L15","Sample","10.4660840615897","5930","5087","94.4761155887556"
"L16","Sample","12.7188356886733","5813","4999","94.8389677935587"
"L17","Sample","13.1897435897436","6028","5163","94.4218477629285"
"L18","Sample","15.1118138694375","5601","4602","96.1973055193394"
"L19","Sample","14.5904761904762","6408","5479","95.8204051834276"
"L20","Sample","14.2293270179593","6088","5311","95.4057616268123"
"L21","Sample","14.8714810281518","6022","5131","95.5369323718573"
"L22","Sample","14.5916114790287","5718","4834","93.7112122465867"
"L23","Sample","14.7531461761859","6368","5450","94.7706422018349"
"M02","Sample","0.657894736842105","6739","5667","93.8768307746603"
"M03","Sample","1.63237924865832","5796","4735","94.4456177402323"
"M04","Sample","3.10880829015544","6404","5261","95.381106253564"
"M05","Sample","4.74473334598596","6617","5563","94.7150817904009"
"M06","Sample","6.79012345679012","6576","5451","95.1018161805173"
"M07","Sample","6.32703368940016","5885","3815","95.7011795543905"
"M08","Sample","6.16803278688525","6267","5228","93.3435348125478"
"M09","Sample","6.09582059123344","6103","5163","95.0029052876235"
"M10","Sample","7.85572029210002","5819","4895","92.3186925434116"
"M11","Sample","6.90510647095307","6281","5155","93.831231813773"
"M14","Sample","9.47666195190948","6202","5249","94.2846256429796"
"M15","Sample","12.6402710141859","6187","4966","95.106725734998"
"M16","Sample","13.3675518857398","5831","4747","94.396460922688"
"M17","Sample","12.6716880815241","5559","4756","94.9116904962153"
"M18","Sample","15.0676868746321","6715","5287","96.4062795536221"
"M19","Sample","14.1596823996471","5831","4750","95.4526315789474"
"M20","Sample","11.8418356894079","6154","5086","95.9693275658671"
"M21","Sample","13.9169472502806","5621","4646","95.8889367197589"
"M22","Sample","15.6958920907419","6136","5150","95.0097087378641"
"M23","Sample","14.8533388807988","6027","5039","95.3959118872792"
"N02","Sample","7.84873949579832","10249","6300","94.4444444444444"
"N03","Sample","8.30653804930332","8210","5894","94.9779436715304"
"N04","Sample","8.82629107981221","7652","5703","93.3719095213046"
"N05","Sample","8.61184792219275","7408","5986","94.4704310056799"
"N06","Sample","7.46156730408699","6829","5634","94.6751863684771"
"N07","Sample","7.26989773232548","5950","4713","95.4381497984299"
"N08","Sample","7.26615816940988","6403","5254","94.8229920060906"
"N09","Sample","6.91139814185361","5820","4722","93.4561626429479"
"N10","Sample","6.3539741219963","5751","4602","94.0460669274229"
"N11","Sample","6.82074408117249","6639","5715","93.1233595800525"
"N14","Sample","12.1374527112232","11343","6685","94.8990276738968"
"N15","Sample","13.3498381260712","7716","5536","94.8518786127168"
"N16","Sample","12.8238341968912","7194","5675","95.2246696035242"
"N17","Sample","13.9341008336642","6662","5293","95.1823162667674"
"N18","Sample","14.6920444824636","6147","4874","95.9376282314321"
"N19","Sample","14.7121993127148","5903","4916","94.7111472742067"
"N20","Sample","15.4582181586222","6035","4936","95.2795786061588"
"N21","Sample","14.0608821702216","6101","5134","94.0592130892092"
"N22","Sample","15.4563894523327","6301","5248","93.9405487804878"
"N23","Sample","14.5883380650797","5608","4809","95.2173008941568"
"O02","Sample","9.25160370634355","11275","7373","95.1444459514445"
"O03","Sample","8.98836168307968","8213","5923","94.2934323822387"
"O04","Sample","9.33240125830129","8026","6076","94.1737985516787"
"O05","Sample","8.73110580747812","6755","5305","94.7785108388313"
"O06","Sample","7.08158787153401","6428","5317","94.2824901260109"
"O07","Sample","7.23449001051525","6047","4998","95.1380552220888"
"O08","Sample","7.75","6527","5427","95.8172102450709"
"O09","Sample","8.45656192236599","5578","4646","93.1554024967714"
"O10","Sample","7.38347946469774","5536","4610","94.0130151843818"
"O11","Sample","7.24299065420561","5885","5044","93.3386201427438"
"O14","Sample","11.9405396671514","10395","6564","94.2870201096892"
"O15","Sample","12.6458805086222","8421","6052","94.8612029081295"
"O16","Sample","13.4426229508197","7052","5449","95.1550743255643"
"O17","Sample","13.8282969781869","6651","5260","95"
"O18","Sample","15.1131568853088","6554","5475","95.2328767123288"
"O19","Sample","15.6163212988678","5866","4931","94.9300344757656"
"O20","Sample","15.36","6154","5185","96.4320154291225"
"O21","Sample","15.5244755244755","6148","5287","94.6661622848496"
"O22","Sample","14.4637868042123","5786","4953","93.9430648092065"
"O23","Sample","15.6716417910448","5209","4727","93.5477046752697"
