"Experiment: LG117_DENV2_mut","Analysis: Analysis 1","User: lab user","Plate: Plate 0001","Plate Type: 384 Well","Plate Order: Row","Export Date: 2/15/2019","Export Time: 2:18:55 PM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"L14","Sample","0.0243546030199708","4846","4179","98.2531706149797"
"L15","Sample","0.0475285171102662","4869","4266","98.6404125644632"
"L16","Sample","0","4380","3764","98.5919234856536"
"L17","Sample","0.0245700245700246","4769","4120","98.7864077669903"
"L18","Sample","0","4720","4046","98.4676223430549"
"L19","Sample","0","4699","4021","98.5327033076349"
"L20","Sample","0.025490695895998","4651","3993","98.2469321312296"
"L21","Sample","0.0236406619385343","4972","4305","98.2578397212543"
"L22","Sample","0","5226","4520","98.8938053097345"
"L23","Sample","0","5092","4483","98.7508364934196"
"M02","Sample","2.3454157782516","5809","5204","99.1352805534204"
"M03","Sample","4.36594562413177","5888","5081","99.173391064751"
"M04","Sample","7.25182401061243","5297","4576","98.8417832167832"
"M05","Sample","8.27501029230136","5644","4891","99.3252913514619"
"M06","Sample","10.0588235294118","5908","5151","99.009900990099"
"M07","Sample","12.1056164690087","5195","4521","98.8498119884981"
"M08","Sample","11.2662721893491","4863","4290","98.4848484848485"
"M09","Sample","11.5298885511651","5698","4980","99.0963855421687"
"M10","Sample","11.9344262295082","5222","4636","98.6842105263158"
"M11","Sample","11.1815208503679","5575","4951","98.8083215512018"
"M14","Sample","0.0464900046490005","4968","4361","98.6470992891539"
"M15","Sample","0","4731","4121","98.8109682115991"
"M16","Sample","0.0236294896030246","4842","4274","99.017313991577"
"M17","Sample","0","4536","3879","98.7625676720804"
"M18","Sample","0","4493","3829","98.3807782710891"
"M19","Sample","0","4670","4056","98.6932938856016"
"M20","Sample","0.0243961941937058","4856","4150","98.7710843373494"
"M21","Sample","0","5206","4494","98.4423676012461"
"M22","Sample","0","5039","4360","98.6926605504587"
"M23","Sample","0","4778","4167","98.4161267098632"
"N02","Sample","0.567214974475326","6103","5332","99.1935483870968"
"N03","Sample","1.49529259737862","6333","5469","99.049186322911"
"N04","Sample","3.239116979575","5667","4891","99.1003884686158"
"N05","Sample","4.60810532812179","5668","4908","99.042379788101"
"N06","Sample","6.70224119530416","5501","4739","98.8605190968559"
"N07","Sample","7.07332900713822","5331","4677","98.8454137267479"
"N08","Sample","6.99498801481804","5272","4642","98.8582507539853"
"N09","Sample","7.43977829887018","5412","4734","99.0916772285594"
"N10","Sample","8.50053937432578","5363","4690","98.8272921108742"
"N11","Sample","7.35352730171383","5746","5062","99.1307783484789"
"N14","Sample","1.03052692980751","5923","5203","98.8468191428022"
"N15","Sample","1.81086519114688","5681","5023","98.9448536731037"
"N16","Sample","3.76169174461163","5717","4969","98.9736365465889"
"N17","Sample","6.14185206312987","6133","5311","99.0209000188288"
"N18","Sample","7.94729256742845","5707","4914","98.8400488400488"
"N19","Sample","8.64628820960699","5492","4646","98.5794231597073"
"N20","Sample","8.30842797369994","5860","5060","99.1897233201581"
